image_path,crop_health
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_469.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_470.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_471.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_472.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_473.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_474.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_475.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_476.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_477.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_478.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_479.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_480.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_481.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_482.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_483.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_484.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_485.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_486.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_487.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_488.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_489.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_490.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_491.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_492.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_493.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_494.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_495.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_496.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_497.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_498.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_499.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_500.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_501.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_502.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_503.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_504.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_505.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_506.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_507.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_508.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_509.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_510.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_511.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_512.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_513.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_514.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_515.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_516.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_517.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_518.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_519.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_520.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_521.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_522.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_523.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_524.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_525.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_526.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_527.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_528.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_529.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_530.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_531.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_532.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_533.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_534.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_535.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_536.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_537.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_538.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_539.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_540.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_541.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_542.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_543.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_544.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_545.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_546.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_547.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_548.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_549.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_550.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_551.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_552.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_553.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_554.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_555.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_556.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_557.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_558.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_559.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_560.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_561.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_562.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_563.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_564.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_565.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_566.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_567.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_568.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_569.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_570.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_571.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_572.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_573.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_574.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_575.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_576.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_577.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_578.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_579.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_580.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_581.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_582.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_583.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_584.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_585.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_586.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_587.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_588.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_589.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_590.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_591.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_592.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_593.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_594.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_595.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_596.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_597.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_598.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_599.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_600.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_601.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_602.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_603.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_604.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_605.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_606.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_607.jpg,downy_mildew
D:\Download1\archive\paddy-disease-classification\train_images\downy_mildew\left_rot_608.jpg,downy_mildew
