image_path,original_label,crop_health,crop
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_095519.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_095524.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_095527.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_095530.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_095533.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_095539.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_095544.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_095547.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_095552.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_095558.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_095605.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_095607.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_095611.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_095614.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_095619.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_095621.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_095625.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_095631.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_095634.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_095640.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_095641.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_095645.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_095650.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_095652.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_095657.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_095658.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_095703.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_095704.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_095706.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_095709.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_095714.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_095716.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_095718.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_095724.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_095725.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_095727.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_095728.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_095733.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_095736.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_095738.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_095743.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_095745.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_095748.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_095751.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_095753.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_095758.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_095800.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_095804.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_095808.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_095812.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_095817.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_095822.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_095828.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_095834.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_095838.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_095841.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_095848.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_095852.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_095856.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_095900.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_095904.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_095910.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_095916.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_095918.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_095925.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_095927.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_095932.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_095936.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_095940.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_095945.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_095948.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_095954.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_100003.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_100008.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_100012.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_100016.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_100020.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_100022.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_100025.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_100030.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_100032.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_100034.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_100039.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_100043.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_100046.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_100052.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_100057.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_100102.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_100105.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_100109.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_100111.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_100113.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_100116.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_100119.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_100124.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_100126.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_100129.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_100131.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_100146.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_100149.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_100156.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_100159.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_100203.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_100209.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_100212.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_100215.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_100218.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_100222.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_100224.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_100225.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_100228.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_100240.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_100243.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_100247.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_100251.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_100256.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_100303.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_100306.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_100310.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_100314.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_100316.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_100321.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_100327.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_100332.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_100334.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_100335.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_100341.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_100345.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_100350.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_100352.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_100403.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_100408.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_100415.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_100418.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_100426.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_100430.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_100437.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_100441.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_100443.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_100447.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_100450.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_100455.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_100502.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_100504.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_100508.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_100512.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_100515.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_100519.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_100522.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_100527.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_100532.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_100538.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_100544.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_100545.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_100551.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_100556.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_100558.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_100609.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_100611.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_100614.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_100616.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_100621.jpg,Infected,High_Risk,maize
D:\Download1\archive (1)\Corn Disease detection\Infected\20200701_100626.jpg,Infected,High_Risk,maize
